pair,date,open,high,low,close,volume,close_time,quote_volume,trades
SSV/USDC,2025-03-20,6.99,6.99,6.99,6.99,0.0,2025-03-20 23:59:59.999,0.0,0
SSV/USDC,2025-03-21,6.99,6.99,6.99,6.99,0.0,2025-03-21 23:59:59.999,0.0,0
SSV/USDC,2025-03-22,6.99,6.99,6.99,6.99,0.0,2025-03-22 23:59:59.999,0.0,0
SSV/USDC,2025-03-23,6.99,6.99,6.99,6.99,0.0,2025-03-23 23:59:59.999,0.0,0
SSV/USDC,2025-03-24,6.99,6.99,6.99,6.99,0.0,2025-03-24 23:59:59.999,0.0,0
SSV/USDC,2025-03-25,6.99,6.99,6.99,6.99,0.0,2025-03-25 23:59:59.999,0.0,0
SSV/USDC,2025-03-26,6.99,6.99,6.99,6.99,0.0,2025-03-26 23:59:59.999,0.0,0
SSV/USDC,2025-03-27,6.99,6.99,6.99,6.99,0.0,2025-03-27 23:59:59.999,0.0,0
SSV/USDC,2025-03-28,6.99,6.99,6.99,6.99,0.0,2025-03-28 23:59:59.999,0.0,0
SSV/USDC,2025-03-29,6.99,6.99,6.99,6.99,0.0,2025-03-29 23:59:59.999,0.0,0
SSV/USDC,2025-03-30,6.99,6.99,6.99,6.99,1311.365,2025-03-30 23:59:59.999,187.606,2
SSV/USDC,2025-03-31,6.99,6.99,6.99,6.99,795.529,2025-03-31 23:59:59.999,113.8096,2
SSV/USDC,2025-04-01,6.99,6.99,6.99,6.99,0.0,2025-04-01 23:59:59.999,0.0,0
SSV/USDC,2025-04-02,6.99,6.99,6.99,6.99,0.0,2025-04-02 23:59:59.999,0.0,0
SSV/USDC,2025-04-03,6.99,6.99,6.99,6.99,0.0,2025-04-03 23:59:59.999,0.0,0
SSV/USDC,2025-04-04,6.99,6.99,6.99,6.99,0.0,2025-04-04 23:59:59.999,0.0,0
SSV/USDC,2025-04-05,6.99,6.99,5.99,5.99,5603.11,2025-04-05 23:59:59.999,935.411,1
SSV/USDC,2025-04-06,5.99,5.99,3.99,3.99,1113.41598,2025-04-06 23:59:59.999,224.72,3
SSV/USDC,2025-04-07,3.99,3.99,3.99,3.99,0.0,2025-04-07 23:59:59.999,0.0,0
SSV/USDC,2025-04-08,3.99,3.99,3.99,3.99,0.0,2025-04-08 23:59:59.999,0.0,0
SSV/USDC,2025-04-09,3.99,3.99,3.99,3.99,0.0,2025-04-09 23:59:59.999,0.0,0
CHZ/USDC,2025-03-20,0.053,0.053,0.053,0.053,0.0,2025-03-20 23:59:59.999,0.0,0
CHZ/USDC,2025-03-21,0.053,0.053,0.053,0.053,0.0,2025-03-21 23:59:59.999,0.0,0
CHZ/USDC,2025-03-22,0.053,0.053,0.053,0.053,0.0,2025-03-22 23:59:59.999,0.0,0
CHZ/USDC,2025-03-23,0.053,0.053,0.053,0.053,0.0,2025-03-23 23:59:59.999,0.0,0
CHZ/USDC,2025-03-24,0.053,0.053,0.053,0.053,0.0,2025-03-24 23:59:59.999,0.0,0
CHZ/USDC,2025-03-25,0.053,0.053,0.053,0.053,0.0,2025-03-25 23:59:59.999,0.0,0
CHZ/USDC,2025-03-26,0.053,0.053,0.053,0.053,0.0,2025-03-26 23:59:59.999,0.0,0
CHZ/USDC,2025-03-27,0.053,0.053,0.053,0.053,0.0,2025-03-27 23:59:59.999,0.0,0
CHZ/USDC,2025-03-28,0.053,0.053,0.053,0.053,0.0,2025-03-28 23:59:59.999,0.0,0
CHZ/USDC,2025-03-29,0.053,0.053,0.053,0.053,0.0,2025-03-29 23:59:59.999,0.0,0
CHZ/USDC,2025-03-30,0.053,0.053,0.053,0.053,0.0,2025-03-30 23:59:59.999,0.0,0
CHZ/USDC,2025-03-31,0.053,0.053,0.053,0.053,0.0,2025-03-31 23:59:59.999,0.0,0
CHZ/USDC,2025-04-01,0.053,0.053,0.053,0.053,0.0,2025-04-01 23:59:59.999,0.0,0
CHZ/USDC,2025-04-02,0.053,0.053,0.053,0.053,0.0,2025-04-02 23:59:59.999,0.0,0
CHZ/USDC,2025-04-03,0.053,0.053,0.053,0.053,0.0,2025-04-03 23:59:59.999,0.0,0
CHZ/USDC,2025-04-04,0.053,0.053,0.053,0.053,0.0,2025-04-04 23:59:59.999,0.0,0
CHZ/USDC,2025-04-05,0.053,0.053,0.053,0.053,0.0,2025-04-05 23:59:59.999,0.0,0
CHZ/USDC,2025-04-06,0.053,0.053,0.053,0.053,0.0,2025-04-06 23:59:59.999,0.0,0
CHZ/USDC,2025-04-07,0.053,0.053,0.053,0.053,0.0,2025-04-07 23:59:59.999,0.0,0
CHZ/USDC,2025-04-08,0.053,0.053,0.053,0.053,0.0,2025-04-08 23:59:59.999,0.0,0
CHZ/USDC,2025-04-09,0.053,0.053,0.053,0.053,0.0,2025-04-09 23:59:59.999,0.0,0
YFI/USDC,2025-03-20,5906.0,5906.0,5906.0,5906.0,0.0,2025-03-20 23:59:59.999,0.0,0
YFI/USDC,2025-03-21,5906.0,5906.0,5906.0,5906.0,0.0,2025-03-21 23:59:59.999,0.0,0
YFI/USDC,2025-03-22,5906.0,5906.0,5906.0,5906.0,0.0,2025-03-22 23:59:59.999,0.0,0
YFI/USDC,2025-03-23,5906.0,5906.0,5906.0,5906.0,0.0,2025-03-23 23:59:59.999,0.0,0
YFI/USDC,2025-03-24,5906.0,5906.0,5906.0,5906.0,0.0,2025-03-24 23:59:59.999,0.0,0
YFI/USDC,2025-03-25,5906.0,5906.0,5906.0,5906.0,0.0,2025-03-25 23:59:59.999,0.0,0
YFI/USDC,2025-03-26,5906.0,5906.0,5906.0,5906.0,0.0,2025-03-26 23:59:59.999,0.0,0
YFI/USDC,2025-03-27,5906.0,5906.0,5906.0,5906.0,0.0,2025-03-27 23:59:59.999,0.0,0
YFI/USDC,2025-03-28,5906.0,5906.0,5906.0,5906.0,0.0,2025-03-28 23:59:59.999,0.0,0
YFI/USDC,2025-03-29,5906.0,5906.0,5906.0,5906.0,0.0,2025-03-29 23:59:59.999,0.0,0
YFI/USDC,2025-03-30,5906.0,5906.0,5906.0,5906.0,0.0,2025-03-30 23:59:59.999,0.0,0
YFI/USDC,2025-03-31,5906.0,5906.0,5906.0,5906.0,0.0,2025-03-31 23:59:59.999,0.0,0
YFI/USDC,2025-04-01,5906.0,5906.0,5906.0,5906.0,0.0,2025-04-01 23:59:59.999,0.0,0
YFI/USDC,2025-04-02,5906.0,5906.0,5906.0,5906.0,0.0,2025-04-02 23:59:59.999,0.0,0
YFI/USDC,2025-04-03,5906.0,5906.0,5906.0,5906.0,0.0,2025-04-03 23:59:59.999,0.0,0
YFI/USDC,2025-04-04,5906.0,5906.0,5906.0,5906.0,0.0,2025-04-04 23:59:59.999,0.0,0
YFI/USDC,2025-04-05,5906.0,5906.0,5906.0,5906.0,0.0,2025-04-05 23:59:59.999,0.0,0
YFI/USDC,2025-04-06,5906.0,5906.0,5906.0,5906.0,0.0,2025-04-06 23:59:59.999,0.0,0
YFI/USDC,2025-04-07,5906.0,5906.0,5906.0,5906.0,0.0,2025-04-07 23:59:59.999,0.0,0
YFI/USDC,2025-04-08,5906.0,5906.0,5906.0,5906.0,0.0,2025-04-08 23:59:59.999,0.0,0
YFI/USDC,2025-04-09,5906.0,5906.0,5906.0,5906.0,0.0,2025-04-09 23:59:59.999,0.0,0
FTM/USDC,2025-03-20,0.7001,0.7001,0.7001,0.7001,0.0,2025-03-20 23:59:59.999,0.0,0
FTM/USDC,2025-03-21,0.7001,0.7001,0.7001,0.7001,0.0,2025-03-21 23:59:59.999,0.0,0
FTM/USDC,2025-03-22,0.7001,0.7001,0.7001,0.7001,0.0,2025-03-22 23:59:59.999,0.0,0
FTM/USDC,2025-03-23,0.7001,0.7001,0.7001,0.7001,0.0,2025-03-23 23:59:59.999,0.0,0
FTM/USDC,2025-03-24,0.7001,0.7001,0.7001,0.7001,0.0,2025-03-24 23:59:59.999,0.0,0
FTM/USDC,2025-03-25,0.7001,0.7001,0.7001,0.7001,0.0,2025-03-25 23:59:59.999,0.0,0
FTM/USDC,2025-03-26,0.7001,0.7001,0.7001,0.7001,0.0,2025-03-26 23:59:59.999,0.0,0
FTM/USDC,2025-03-27,0.7001,0.7001,0.7001,0.7001,0.0,2025-03-27 23:59:59.999,0.0,0
FTM/USDC,2025-03-28,0.7001,0.7001,0.7001,0.7001,0.0,2025-03-28 23:59:59.999,0.0,0
FTM/USDC,2025-03-29,0.7001,0.7001,0.7001,0.7001,0.0,2025-03-29 23:59:59.999,0.0,0
FTM/USDC,2025-03-30,0.7001,0.7001,0.7001,0.7001,0.0,2025-03-30 23:59:59.999,0.0,0
FTM/USDC,2025-03-31,0.7001,0.7001,0.7001,0.7001,0.0,2025-03-31 23:59:59.999,0.0,0
FTM/USDC,2025-04-01,0.7001,0.7001,0.7001,0.7001,0.0,2025-04-01 23:59:59.999,0.0,0
FTM/USDC,2025-04-02,0.7001,0.7001,0.7001,0.7001,0.0,2025-04-02 23:59:59.999,0.0,0
FTM/USDC,2025-04-03,0.7001,0.7001,0.7001,0.7001,0.0,2025-04-03 23:59:59.999,0.0,0
FTM/USDC,2025-04-04,0.7001,0.7001,0.7001,0.7001,0.0,2025-04-04 23:59:59.999,0.0,0
FTM/USDC,2025-04-05,0.7001,0.7001,0.7001,0.7001,0.0,2025-04-05 23:59:59.999,0.0,0
FTM/USDC,2025-04-06,0.7001,0.7001,0.7001,0.7001,0.0,2025-04-06 23:59:59.999,0.0,0
FTM/USDC,2025-04-07,0.7001,0.7001,0.7001,0.7001,0.0,2025-04-07 23:59:59.999,0.0,0
FTM/USDC,2025-04-08,0.7001,0.7001,0.7001,0.7001,0.0,2025-04-08 23:59:59.999,0.0,0
FTM/USDC,2025-04-09,0.7001,0.7001,0.7001,0.7001,0.0,2025-04-09 23:59:59.999,0.0,0
MMS/ETH,2025-03-20,0.01223,0.01223,0.01223,0.01223,0.0,2025-03-20 23:59:59.999,0.0,0
MMS/ETH,2025-03-21,0.01223,0.01223,0.01223,0.01223,0.0,2025-03-21 23:59:59.999,0.0,0
MMS/ETH,2025-03-22,0.01223,0.01223,0.01223,0.01223,0.0,2025-03-22 23:59:59.999,0.0,0
MMS/ETH,2025-03-23,0.01223,0.01223,0.01223,0.01223,0.0,2025-03-23 23:59:59.999,0.0,0
MMS/ETH,2025-03-24,0.01223,0.01223,0.01223,0.01223,0.0,2025-03-24 23:59:59.999,0.0,0
MMS/ETH,2025-03-25,0.01223,0.01223,0.01223,0.01223,0.0,2025-03-25 23:59:59.999,0.0,0
MMS/ETH,2025-03-26,0.01223,0.01223,0.01223,0.01223,0.0,2025-03-26 23:59:59.999,0.0,0
MMS/ETH,2025-03-27,0.01223,0.01223,0.01223,0.01223,0.0,2025-03-27 23:59:59.999,0.0,0
MMS/ETH,2025-03-28,0.01223,0.01223,0.01223,0.01223,0.0,2025-03-28 23:59:59.999,0.0,0
MMS/ETH,2025-03-29,0.01223,0.01223,0.01223,0.01223,0.0,2025-03-29 23:59:59.999,0.0,0
MMS/ETH,2025-03-30,0.01223,0.01223,0.01223,0.01223,0.0,2025-03-30 23:59:59.999,0.0,0
MMS/ETH,2025-03-31,0.01223,0.01223,0.01223,0.01223,0.0,2025-03-31 23:59:59.999,0.0,0
MMS/ETH,2025-04-01,0.01223,0.01223,0.01223,0.01223,0.0,2025-04-01 23:59:59.999,0.0,0
MMS/ETH,2025-04-02,0.01223,0.01223,0.01223,0.01223,0.0,2025-04-02 23:59:59.999,0.0,0
MMS/ETH,2025-04-03,0.01223,0.01223,0.01223,0.01223,0.0,2025-04-03 23:59:59.999,0.0,0
MMS/ETH,2025-04-04,0.01223,0.01223,0.01223,0.01223,0.0,2025-04-04 23:59:59.999,0.0,0
MMS/ETH,2025-04-05,0.01223,0.01223,0.01223,0.01223,0.0,2025-04-05 23:59:59.999,0.0,0
MMS/ETH,2025-04-06,0.01223,0.01223,0.01223,0.01223,0.0,2025-04-06 23:59:59.999,0.0,0
MMS/ETH,2025-04-07,0.01223,0.01223,0.01223,0.01223,0.0,2025-04-07 23:59:59.999,0.0,0
MMS/ETH,2025-04-08,0.01223,0.01223,0.01223,0.01223,0.0,2025-04-08 23:59:59.999,0.0,0
MMS/ETH,2025-04-09,0.01223,0.01223,0.01223,0.01223,0.0,2025-04-09 23:59:59.999,0.0,0
BAL/USDC,2025-03-20,1.977,1.977,1.977,1.977,0.0,2025-03-20 23:59:59.999,0.0,0
BAL/USDC,2025-03-21,1.977,1.977,1.977,1.977,0.0,2025-03-21 23:59:59.999,0.0,0
BAL/USDC,2025-03-22,1.977,1.977,1.977,1.977,0.0,2025-03-22 23:59:59.999,0.0,0
BAL/USDC,2025-03-23,1.977,1.977,1.977,1.977,0.0,2025-03-23 23:59:59.999,0.0,0
BAL/USDC,2025-03-24,1.977,1.977,1.977,1.977,0.0,2025-03-24 23:59:59.999,0.0,0
BAL/USDC,2025-03-25,1.977,1.977,1.977,1.977,0.0,2025-03-25 23:59:59.999,0.0,0
BAL/USDC,2025-03-26,1.977,1.977,1.977,1.977,0.0,2025-03-26 23:59:59.999,0.0,0
BAL/USDC,2025-03-27,1.977,1.977,1.977,1.977,0.0,2025-03-27 23:59:59.999,0.0,0
BAL/USDC,2025-03-28,1.977,1.977,1.977,1.977,0.0,2025-03-28 23:59:59.999,0.0,0
BAL/USDC,2025-03-29,1.977,1.977,1.977,1.977,0.0,2025-03-29 23:59:59.999,0.0,0
BAL/USDC,2025-03-30,1.977,1.977,1.977,1.977,0.0,2025-03-30 23:59:59.999,0.0,0
BAL/USDC,2025-03-31,1.977,1.977,1.977,1.977,0.0,2025-03-31 23:59:59.999,0.0,0
BAL/USDC,2025-04-01,1.977,1.977,1.977,1.977,0.0,2025-04-01 23:59:59.999,0.0,0
BAL/USDC,2025-04-02,1.977,1.977,1.977,1.977,0.0,2025-04-02 23:59:59.999,0.0,0
BAL/USDC,2025-04-03,1.977,1.977,1.977,1.977,0.0,2025-04-03 23:59:59.999,0.0,0
BAL/USDC,2025-04-04,1.977,1.977,1.977,1.977,0.0,2025-04-04 23:59:59.999,0.0,0
BAL/USDC,2025-04-05,1.977,1.977,1.977,1.977,0.0,2025-04-05 23:59:59.999,0.0,0
BAL/USDC,2025-04-06,1.977,1.977,1.977,1.977,0.0,2025-04-06 23:59:59.999,0.0,0
BAL/USDC,2025-04-07,1.977,1.977,1.977,1.977,0.0,2025-04-07 23:59:59.999,0.0,0
BAL/USDC,2025-04-08,1.977,1.977,1.977,1.977,0.0,2025-04-08 23:59:59.999,0.0,0
BAL/USDC,2025-04-09,1.977,1.977,1.977,1.977,0.0,2025-04-09 23:59:59.999,0.0,0
RSS3/USDC,2025-03-20,0.03251,0.03251,0.03251,0.03251,0.0,2025-03-20 23:59:59.999,0.0,0
RSS3/USDC,2025-03-21,0.03251,0.03251,0.03251,0.03251,0.0,2025-03-21 23:59:59.999,0.0,0
RSS3/USDC,2025-03-22,0.03251,0.03251,0.03251,0.03251,0.0,2025-03-22 23:59:59.999,0.0,0
RSS3/USDC,2025-03-23,0.03251,0.03251,0.03251,0.03251,0.0,2025-03-23 23:59:59.999,0.0,0
RSS3/USDC,2025-03-24,0.03251,0.03251,0.03251,0.03251,0.0,2025-03-24 23:59:59.999,0.0,0
